NUM TITULO;FILIAL;CNPJ;CLIENTE;BAIRRO;MUNICIPIO;ESTADO;CEP;CONTATO; VALOR ; SALDO ;VCTO REAL
000002232;FM JANGADEIRO;26904234000157;REAL OPTICA         ;CENTRO              ;FORTALEZA      ;CE;60030160;987117333      ; 2.500,00 ; 2.500,00 ;29/05/2017
000002306;FM JANGADEIRO;26904234000157;REAL OPTICA         ;CENTRO              ;FORTALEZA      ;CE;60030160;987117333      ; 2.500,00 ; 2.500,00 ;28/06/2017
000002466;FM JANGADEIRO;26904234000157;REAL OPTICA         ;CENTRO              ;FORTALEZA      ;CE;60030160;987117333      ; 2.500,00 ; 2.500,00 ;28/07/2017
000002746;FM JANGADEIRO;18257872000103;REDE ACAI           ;ALDEOTA             ;FORTALEZA      ;CE;60160196;30257020       ; 674,01 ; 674,01 ;16/08/2017
000002886;FM JANGADEIRO;18257872000103;REDE ACAI           ;ALDEOTA             ;FORTALEZA      ;CE;60160196;30257020       ; 674,01 ; 674,01 ;02/10/2017
000003016;FM JANGADEIRO;18257872000103;REDE ACAI           ;ALDEOTA             ;FORTALEZA      ;CE;60160196;30257020       ; 674,01 ; 674,01 ;16/11/2017
000003956;FM JANGADEIRO;13481309000192;RICARDO ELETRO      ;CENTRO              ;VITORIA DA CONQ;BA;45000903;3132490400     ; 31.730,40 ; 31.730,40 ;30/07/2018
000004104;FM JANGADEIRO;13481309000192;RICARDO ELETRO      ;CENTRO              ;VITORIA DA CONQ;BA;45000903;3132490400     ; 14.644,80 ; 14.644,80 ;30/08/2018
000004176;FM JANGADEIRO;13481309000192;RICARDO ELETRO      ;CENTRO              ;VITORIA DA CONQ;BA;45000903;3132490400     ; 12.204,00 ; 12.204,00 ;30/08/2018
000004238;FM JANGADEIRO;13481309000192;RICARDO ELETRO      ;CENTRO              ;VITORIA DA CONQ;BA;45000903;3132490400     ; 27.662,40 ; 27.662,40 ;01/10/2018
000004028;FM JANGADEIRO;23873546000152;SACRUM ARTIGOS CATOL;PARANGABA           ;FORTALEZA      ;CE;60740020;31215888       ; 3.000,00 ; 3.000,00 ;16/08/2018
000000980;FM JANGADEIRO;22029871000170;SANDALIAS IRACEMA   ;CENTRO              ;AQUIRAZ        ;CE;61700000;32605405       ; 6.197,00 ; 6.197,00 ;16/05/2016
000000529;FM JANGADEIRO;21865198000146;SCANDALO MODA FEMINI;HENRIQUE JORGE      ;FORTALEZA      ;CE;60510290;30320012       ; 1.600,00 ; 1.600,00 ;05/02/2016
000000529;FM JANGADEIRO;21865198000146;SCANDALO MODA FEMINI;HENRIQUE JORGE      ;FORTALEZA      ;CE;60510290;30320012       ; 1.600,00 ; 1.600,00 ;20/01/2016
000000679;FM JANGADEIRO;21865198000146;SCANDALO MODA FEMINI;HENRIQUE JORGE      ;FORTALEZA      ;CE;60510290;30320012       ; 1.600,00 ; 1.600,00 ;21/03/2016
000000679;FM JANGADEIRO;21865198000146;SCANDALO MODA FEMINI;HENRIQUE JORGE      ;FORTALEZA      ;CE;60510290;30320012       ; 1.600,00 ; 1.600,00 ;05/04/2016
000000750;FM JANGADEIRO;21865198000146;SCANDALO MODA FEMINI;HENRIQUE JORGE      ;FORTALEZA      ;CE;60510290;30320012       ; 1.600,00 ; 1.600,00 ;20/05/2016
000000750;FM JANGADEIRO;21865198000146;SCANDALO MODA FEMINI;HENRIQUE JORGE      ;FORTALEZA      ;CE;60510290;30320012       ; 1.600,00 ; 1.600,00 ;06/06/2016
000001055;FM JANGADEIRO;00330845000145;SEBRAE-BRASILIA     ;PLANO PILOTO        ;BRASILIA       ;DF;70770900;               ; 4.923,52 ; 4.923,52 ;15/06/2016
000001063;FM JANGADEIRO;00330845000145;SEBRAE-BRASILIA     ;PLANO PILOTO        ;BRASILIA       ;DF;70770900;               ; 1.495,87 ; 1.495,87 ;15/06/2016
000002673;FM JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 1.619,20 ; 1.619,20 ;30/08/2017
000004798;FM JANGADEIRO;02421421022000;TIM S/A             ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;81 999230180   ; 9.624,00 ; 9.624,00 ;28/02/2019
000005541;FM JANGADEIRO;26688257000171;UNOPAR              ;ALDEOTA             ;FORTALEZA      ;CE;60115125;30999217       ; 3.950,10 ; 3.950,10 ;16/08/2019
000004823;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;15/02/2019
000004823;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;28/02/2019
000004934;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;15/03/2019
000004934;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;01/04/2019
000005034;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;15/04/2019
000005100;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;15/05/2019
000005100;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;30/05/2019
000005238;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;17/06/2019
000005238;FM JANGADEIRO;09246876000197;VIA ROMANTICA       ;HENRIQUE JORGE      ;FORTALEZA      ;CE;60525570;32326125       ; 3.300,00 ; 3.300,00 ;01/07/2019
000004147;FM JANGADEIRO;29726695000175;VIVA NUTRACEUTICOS  ;CENTRO              ;FORTALEZA      ;CE;60165011;32197788       ; 8.500,00 ; 8.500,00 ;16/08/2018
000004147;FM JANGADEIRO;29726695000175;VIVA NUTRACEUTICOS  ;CENTRO              ;FORTALEZA      ;CE;60165011;32197788       ; 8.500,00 ; 8.500,00 ;30/08/2018
000028100;FM JANGADEIRO;12572762000303;VIZOO OTICA         ;MESSEJANA           ;FORTALEZA      ;CE;60840280;8534590094     ; 1.000,00 ; 1.000,00 ;02/03/2015
000028100;FM JANGADEIRO;12572762000303;VIZOO OTICA         ;MESSEJANA           ;FORTALEZA      ;CE;60840280;8534590094     ; 1.000,00 ; 1.000,00 ;16/03/2015
000028177;FM JANGADEIRO;12572762000303;VIZOO OTICA         ;MESSEJANA           ;FORTALEZA      ;CE;60840280;8534590094     ; 1.000,00 ; 1.000,00 ;15/04/2015
000028177;FM JANGADEIRO;12572762000303;VIZOO OTICA         ;MESSEJANA           ;FORTALEZA      ;CE;60840280;8534590094     ; 1.000,00 ; 1.000,00 ;30/03/2015
000005399;FM JANGADEIRO;26808052000182;WEDOSEG             ;ALDEOTA             ;FORTALEZA      ;CE;60150160;40429747       ; 6.839,20 ; 6.839,20 ;25/06/2019
000005399;FM JANGADEIRO;26808052000182;WEDOSEG             ;ALDEOTA             ;FORTALEZA      ;CE;60150160;40429747       ; 6.839,20 ; 6.839,20 ;25/07/2019
000040114;TV JANGADEIRO;22131585000111;A PESTANA CONSTRUTOR;VILA IDEAL          ;JUIZ DE FORA   ;MG;36020520;(32) 99884.7361; 900,00 ; 900,00 ;16/01/2012
000000400;TV JANGADEIRO;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 119,76 ; 119,76 ;01/07/2015
000000400;TV JANGADEIRO;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 119,76 ; 119,76 ;15/07/2015
000000657;TV JANGADEIRO;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 15.518,64 ; 15.518,64 ;15/09/2015
000000661;TV JANGADEIRO;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 123,36 ; 123,36 ;26/08/2015
000000661;TV JANGADEIRO;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 123,36 ; 123,36 ;15/09/2015
000001397;TV JANGADEIRO;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 7.200,00 ; 7.200,00 ;20/01/2016
000002157;TV JANGADEIRO;07116973000130;ATUAL MOVEIS        ;JEREISSATI I        ;MARACANAU      ;CE;61900410;8534639833     ; 9.600,00 ; 9.600,00 ;16/08/2016
000044896;TV JANGADEIRO;45543915000181;CARREFOUR MATRIZ    ;MORUMBI             ;SAO PAULO      ;SP;05690000;37552657       ; 3.314,40 ; 3.314,40 ;30/09/2014
000003639;TV JANGADEIRO;09309085000169;CASAS ALVES - ROSANG;CENTRO              ;FORTALEZA      ;CE;60015051;8532545555     ; 3.000,00 ; 3.000,00 ;31/07/2017
000394   ;TV JANGADEIRO;10951441000122;CIRCO TIRULIPA      ;BOM JARDIM          ;FORTALEZA      ;CE;60540170;               ; 2.240,00 ; 2.240,00 ;30/07/2015
000006500;TV JANGADEIRO;30908715000108;COALA ENTRETENIMENTO;MONDUBIM            ;FORTALEZA      ;CE;60762535;85 987249812   ; 11.000,00 ; 11.000,00 ;15/05/2019
000006563;TV JANGADEIRO;26049929000107;CPC CLINICA POPULAR ;BONSUCESSO          ;FORTALEZA      ;CE;60542122;85987360031    ; 10.000,00 ; 10.000,00 ;17/06/2019
000006564;TV JANGADEIRO;26049929000107;CPC CLINICA POPULAR ;BONSUCESSO          ;FORTALEZA      ;CE;60542122;85987360031    ; 2.000,00 ; 2.000,00 ;17/06/2019
000006695;TV JANGADEIRO;26049929000107;CPC CLINICA POPULAR ;BONSUCESSO          ;FORTALEZA      ;CE;60542122;85987360031    ; 10.000,00 ; 10.000,00 ;15/07/2019
000006696;TV JANGADEIRO;26049929000107;CPC CLINICA POPULAR ;BONSUCESSO          ;FORTALEZA      ;CE;60542122;85987360031    ; 2.000,00 ; 2.000,00 ;15/07/2019
000000683;TV JANGADEIRO;22337587000161;DIETA SIMPLES E SAUD;CENTRO              ;FORTALEZA      ;CE;60110100;30341515       ; 2.000,00 ; 1.000,00 ;31/08/2015
000000683;TV JANGADEIRO;22337587000161;DIETA SIMPLES E SAUD;CENTRO              ;FORTALEZA      ;CE;60110100;30341515       ; 2.000,00 ; 2.000,00 ;07/09/2015
000000683;TV JANGADEIRO;22337587000161;DIETA SIMPLES E SAUD;CENTRO              ;FORTALEZA      ;CE;60110100;30341515       ; 2.000,00 ; 2.000,00 ;14/09/2015
000000684;TV JANGADEIRO;22337587000161;DIETA SIMPLES E SAUD;CENTRO              ;FORTALEZA      ;CE;60110100;30341515       ; 500,00 ; 500,00 ;14/09/2015
000043747;TV JANGADEIRO;15658532000198;ELAH LINGERIE       ;ALDEOMA             ;MARANGUAPE     ;CE;61948090;8533415322     ; 356,00 ; 356,00 ;22/04/2014
000043747;TV JANGADEIRO;15658532000198;ELAH LINGERIE       ;ALDEOMA             ;MARANGUAPE     ;CE;61948090;8533415322     ; 356,00 ; 356,00 ;28/04/2014
000043747;TV JANGADEIRO;15658532000198;ELAH LINGERIE       ;ALDEOMA             ;MARANGUAPE     ;CE;61948090;8533415322     ; 356,00 ; 356,00 ;15/05/2014
000039988;TV JANGADEIRO;13452877000165;EUGENIO MOVEIS - BEN;PARQUELANDIA        ;FORTALEZA      ;CE;60455410;8534982034     ; 6.800,00 ; 6.800,00 ;16/01/2012
000039988;TV JANGADEIRO;13452877000165;EUGENIO MOVEIS - BEN;PARQUELANDIA        ;FORTALEZA      ;CE;60455410;8534982034     ; 6.800,00 ; 6.800,00 ;30/01/2012
000039988;TV JANGADEIRO;13452877000165;EUGENIO MOVEIS - BEN;PARQUELANDIA        ;FORTALEZA      ;CE;60455410;8534982034     ; 6.800,00 ; 6.800,00 ;02/01/2012
000039890;TV JANGADEIRO;08794987000175;EXUBERANCIA MOVEIS  ;AEROLANDIA          ;FORTALEZA      ;CE;60851290;8532573226     ; 3.686,00 ; 3.686,00 ;15/01/2012
000039890;TV JANGADEIRO;08794987000175;EXUBERANCIA MOVEIS  ;AEROLANDIA          ;FORTALEZA      ;CE;60851290;8532573226     ; 3.686,00 ; 3.686,00 ;30/01/2012
000040539;TV JANGADEIRO;08794987000175;EXUBERANCIA MOVEIS  ;AEROLANDIA          ;FORTALEZA      ;CE;60851290;8532573226     ; 2.000,00 ; 2.000,00 ;15/05/2012
000040539;TV JANGADEIRO;08794987000175;EXUBERANCIA MOVEIS  ;AEROLANDIA          ;FORTALEZA      ;CE;60851290;8532573226     ; 2.000,00 ; 2.000,00 ;28/05/2012
000007683;TV JANGADEIRO;26644506000127;FORT MOTORS         ;COCO                ;FORTALEZA      ;CE;60192024;8540080202     ; 13.000,00 ; 13.000,00 ;16/03/2020
000004134;TV JANGADEIRO;05676572000370;GAMEC               ;BAIRRO DE FATIMA    ;FORTALEZA      ;CE;60040531;40122222       ; 1.800,00 ; 1.800,00 ;17/11/2017
000004248;TV JANGADEIRO;05676572000370;GAMEC               ;BAIRRO DE FATIMA    ;FORTALEZA      ;CE;60040531;40122222       ; 1.800,00 ; 1.800,00 ;18/12/2017
000004432;TV JANGADEIRO;05676572000370;GAMEC               ;BAIRRO DE FATIMA    ;FORTALEZA      ;CE;60040531;40122222       ; 1.800,00 ; 1.800,00 ;17/01/2018
000006163;TV JANGADEIRO;29818914000146;GT CONSORCIOS       ;COITE               ;EUSEBIO        ;CE;61760000;8530230008     ; 1.500,00 ; 1.500,00 ;15/02/2019
000006164;TV JANGADEIRO;29818914000146;GT CONSORCIOS       ;COITE               ;EUSEBIO        ;CE;61760000;8530230008     ; 250,00 ; 250,00 ;15/02/2019
000001245;TV JANGADEIRO;18312410000133;HELGA-BRAZIL COSMETI;IMBIRIBEIRA         ;RECIFE         ;PE;51210050;               ; 24.063,00 ; 24.063,00 ;15/12/2015
000006170;TV JANGADEIRO;02336498000274;HONDA NOVA LUZ-BARAO;MEIRELES            ;FORTALEZA      ;CE;60120000;8533068300     ; 7.323,36 ; 7.323,36 ;15/03/2019
000007623;TV JANGADEIRO;95459995353   ;IZABELE - POP DENTS ;ALDEOTA             ;FORTALEZA      ;CE;60140120;8534563262     ; 14.000,00 ; 14.000,00 ;30/03/2020
000007623;TV JANGADEIRO;95459995353   ;IZABELE - POP DENTS ;ALDEOTA             ;FORTALEZA      ;CE;60140120;8534563262     ; 14.000,00 ; 14.000,00 ;02/03/2020
000006489;TV JANGADEIRO;23412791000162;JOTA COMUNICACAO- TV;CAMBOA              ;SAO LUIS       ;MA;65020260;               ; 700,00 ; 700,00 ;20/05/2019
000006615;TV JANGADEIRO;23412791000162;JOTA COMUNICACAO- TV;CAMBOA              ;SAO LUIS       ;MA;65020260;               ; 700,00 ; 700,00 ;20/06/2019
000041345;TV JANGADEIRO;13641886000102;JOY AUTO PLACE      ;TAUAPE              ;FORTALEZA      ;CE;60135450;8532582020     ; 8.372,50 ; 8.372,50 ;16/11/2012
000002561;TV JANGADEIRO;21310797000101;LEDPROMO            ;PINA                ;RECIFE         ;PE;51011510;8197447441     ; 3.980,80 ; 3.980,80 ;17/10/2016
000040167;TV JANGADEIRO;11294708000119;MARAUMOTOS          ;CIDADE NOVA         ;MARACANAU      ;CE;61930000;8534630303     ; 3.981,00 ; 3.981,00 ;15/02/2012
000040167;TV JANGADEIRO;11294708000119;MARAUMOTOS          ;CIDADE NOVA         ;MARACANAU      ;CE;61930000;8534630303     ; 3.981,00 ; 3.981,00 ;29/02/2012
000040273;TV JANGADEIRO;11294708000119;MARAUMOTOS          ;CIDADE NOVA         ;MARACANAU      ;CE;61930000;8534630303     ; 3.981,00 ; 3.981,00 ;30/03/2012
000040273;TV JANGADEIRO;11294708000119;MARAUMOTOS          ;CIDADE NOVA         ;MARACANAU      ;CE;61930000;8534630303     ; 3.981,00 ; 3.981,00 ;15/03/2012
000040351;TV JANGADEIRO;11294708000119;MARAUMOTOS          ;CIDADE NOVA         ;MARACANAU      ;CE;61930000;8534630303     ; 3.981,00 ; 3.981,00 ;16/04/2012
000040351;TV JANGADEIRO;11294708000119;MARAUMOTOS          ;CIDADE NOVA         ;MARACANAU      ;CE;61930000;8534630303     ; 3.981,00 ; 3.981,00 ;30/04/2012
000000006;TV JANGADEIRO;29737368001433;MASTERFOODS BRASIL -;PARQUE INDUSTRIAL   ;MOGI-MIRIM     ;SP;13803340;46938100       ; 2.683,58 ; 2.683,58 ;30/04/2015
000043700;TV JANGADEIRO;02652476000132;MOBILIART           ;EDSON QUEIROZ       ;FORTALEZA      ;CE;60830641;8532731414     ; 1.675,67 ; 1.675,67 ;02/04/2014
000043700;TV JANGADEIRO;02652476000132;MOBILIART           ;EDSON QUEIROZ       ;FORTALEZA      ;CE;60830641;8532731414     ; 1.675,67 ; 1.675,67 ;02/04/2014
000043700;TV JANGADEIRO;02652476000132;MOBILIART           ;EDSON QUEIROZ       ;FORTALEZA      ;CE;60830641;8532731414     ; 1.675,66 ; 1.675,66 ;02/04/2014
000006297;TV JANGADEIRO;26650220000154;MULTIMARCAS CONSORCI;ALDEOTA             ;FORTALEZA      ;CE;60160196;.              ; 17.200,00 ; 17.200,00 ;22/04/2019
000006328;TV JANGADEIRO;26650220000154;MULTIMARCAS CONSORCI;ALDEOTA             ;FORTALEZA      ;CE;60160196;.              ; 2.000,00 ; 2.000,00 ;22/04/2019
000006429;TV JANGADEIRO;26650220000154;MULTIMARCAS CONSORCI;ALDEOTA             ;FORTALEZA      ;CE;60160196;.              ; 17.200,00 ; 17.200,00 ;10/05/2019
000006430;TV JANGADEIRO;26650220000154;MULTIMARCAS CONSORCI;ALDEOTA             ;FORTALEZA      ;CE;60160196;.              ; 2.000,00 ; 2.000,00 ;10/05/2019
000006542;TV JANGADEIRO;26650220000154;MULTIMARCAS CONSORCI;ALDEOTA             ;FORTALEZA      ;CE;60160196;.              ; 17.200,00 ; 17.200,00 ;10/06/2019
000006543;TV JANGADEIRO;26650220000154;MULTIMARCAS CONSORCI;ALDEOTA             ;FORTALEZA      ;CE;60160196;.              ; 2.000,00 ; 2.000,00 ;10/06/2019
000007696;TV JANGADEIRO;33214521000109;NARCISO ENXOVAIS    ;PRESIDENTE KENNEDY  ;FORTALEZA      ;CE;60325002;8530923907     ; 40.000,00 ; 40.000,00 ;30/03/2020
000007707;TV JANGADEIRO;33214521000109;NARCISO ENXOVAIS    ;PRESIDENTE KENNEDY  ;FORTALEZA      ;CE;60325002;8530923907     ; 5.400,00 ; 5.400,00 ;16/03/2020
000007698;TV JANGADEIRO;33214521000109;NARCISO ENXOVAIS    ;PRESIDENTE KENNEDY  ;FORTALEZA      ;CE;60325002;8530923907     ; 5.400,00 ; 5.400,00 ;16/03/2020
000005361;TV JANGADEIRO;08543039000167;NATIVA              ;ALDEOTA             ;FORTALEZA      ;CE;60120001;34865500       ; 7.200,00 ; 7.200,00 ;16/08/2018
000041424;TV JANGADEIRO;15399375000143;NUTRIVIVA           ;VILA UNIAO          ;FORTALEZA      ;CE;60410692;               ; 1.800,00 ; 1.800,00 ;28/01/2013
000041552;TV JANGADEIRO;15399375000143;NUTRIVIVA           ;VILA UNIAO          ;FORTALEZA      ;CE;60410692;               ; 8.000,00 ; 8.000,00 ;28/01/2013
000041552;TV JANGADEIRO;15399375000143;NUTRIVIVA           ;VILA UNIAO          ;FORTALEZA      ;CE;60410692;               ; 8.000,00 ; 8.000,00 ;28/01/2013
000005225;TV JANGADEIRO;23473236000221;OTICA ITAMARATY     ;COCO                ;FORTALEZA      ;CE;60811341;87538752       ; 3.120,00 ; 3.120,00 ;13/08/2018
000005225;TV JANGADEIRO;23473236000221;OTICA ITAMARATY     ;COCO                ;FORTALEZA      ;CE;60811341;87538752       ; 3.120,00 ; 3.120,00 ;12/07/2018
000041631;TV JANGADEIRO;01418020000140;POWER TURBO-ENXUTAO ;CENTRO              ;FORTALEZA      ;CE;60040080;8532212594     ; 2.106,50 ; 2.106,50 ;08/03/2013
000044739;TV JANGADEIRO;07587975000107;PREF CRATO          ;CENTRO              ;CRATO          ;CE;63100000;               ; 7.990,00 ; 7.990,00 ;01/09/2014
000003506;TV JANGADEIRO;23563067000130;PREF EUSEBIO        ;AUTODROMO           ;EUSEBIO        ;CE;61760000;8532601033     ; 600,00 ; 600,00 ;15/06/2017
000003674;TV JANGADEIRO;23563067000130;PREF EUSEBIO        ;AUTODROMO           ;EUSEBIO        ;CE;61760000;8532601033     ; 600,00 ; 600,00 ;31/07/2017
000044738;TV JANGADEIRO;07974082000114;PREF JUAZEIRO NORTE ;CENTRO              ;JUAZEIRO NORTE ;CE;63010010;8835661037     ; 7.900,00 ; 7.900,00 ;01/09/2014
000044741;TV JANGADEIRO;07974082000114;PREF JUAZEIRO NORTE ;CENTRO              ;JUAZEIRO NORTE ;CE;63010010;8835661037     ; 8.000,00 ; 8.000,00 ;01/09/2014
000044600;TV JANGADEIRO;07384407000109;PREFEITURA DE PACAJU;CENTRO              ;PACAJUS        ;CE;62870000;8533480233     ; 4.000,00 ; 4.000,00 ;30/07/2014
000044600;TV JANGADEIRO;07384407000109;PREFEITURA DE PACAJU;CENTRO              ;PACAJUS        ;CE;62870000;8533480233     ; 4.000,00 ; 4.000,00 ;18/08/2014
000000592;TV JANGADEIRO;61454393000602;RECOFARMA           ;BOTAFOGO            ;RIO DE JANEIRO ;RJ;22250040;2121062500     ; 211,39 ; 211,39 ;30/08/2015
000006254;TV JANGADEIRO;24020996000165;RG MOVEIS-ITAPERI   ;ITAPERI             ;FORTALEZA      ;CE;60714430;8532893201     ; 4.000,00 ; 2.635,04 ;15/03/2019
000006254;TV JANGADEIRO;24020996000165;RG MOVEIS-ITAPERI   ;ITAPERI             ;FORTALEZA      ;CE;60714430;8532893201     ; 4.000,00 ; 4.000,00 ;01/04/2019
000006341;TV JANGADEIRO;24020996000165;RG MOVEIS-ITAPERI   ;ITAPERI             ;FORTALEZA      ;CE;60714430;8532893201     ; 4.000,00 ; 4.000,00 ;15/04/2019
000006341;TV JANGADEIRO;24020996000165;RG MOVEIS-ITAPERI   ;ITAPERI             ;FORTALEZA      ;CE;60714430;8532893201     ; 4.000,00 ; 4.000,00 ;30/04/2019
000006756;TV JANGADEIRO;24020996000165;RG MOVEIS-ITAPERI   ;ITAPERI             ;FORTALEZA      ;CE;60714430;8532893201     ; 4.000,00 ; 4.000,00 ;15/07/2019
000006756;TV JANGADEIRO;24020996000165;RG MOVEIS-ITAPERI   ;ITAPERI             ;FORTALEZA      ;CE;60714430;8532893201     ; 4.000,00 ; 4.000,00 ;30/07/2019
000006872;TV JANGADEIRO;24020996000165;RG MOVEIS-ITAPERI   ;ITAPERI             ;FORTALEZA      ;CE;60714430;8532893201     ; 4.000,00 ; 4.000,00 ;16/08/2019
000006872;TV JANGADEIRO;24020996000165;RG MOVEIS-ITAPERI   ;ITAPERI             ;FORTALEZA      ;CE;60714430;8532893201     ; 4.000,00 ; 4.000,00 ;30/08/2019
000044774;TV JANGADEIRO;23557374000108;ROUPAS DE FORA-ALMER;MONTESE             ;FORTALEZA      ;CE;60420720;8534985399     ; 1.400,00 ; 1.400,00 ;15/10/2014
000044774;TV JANGADEIRO;23557374000108;ROUPAS DE FORA-ALMER;MONTESE             ;FORTALEZA      ;CE;60420720;8534985399     ; 1.400,00 ; 1.400,00 ;15/09/2014
000000026;TV JANGADEIRO;09351320000160;SATURNO PANELAS     ;PLAN CIDADE NOVA    ;MARACANAU      ;CE;61930360;34631918       ; 600,00 ; 600,00 ;22/07/2015
000000292;TV JANGADEIRO;09351320000160;SATURNO PANELAS     ;PLAN CIDADE NOVA    ;MARACANAU      ;CE;61930360;34631918       ; 7.186,86 ; 7.186,86 ;31/08/2015
000000544;TV JANGADEIRO;09351320000160;SATURNO PANELAS     ;PLAN CIDADE NOVA    ;MARACANAU      ;CE;61930360;34631918       ; 7.186,86 ; 7.186,86 ;30/09/2015
000000688;TV JANGADEIRO;09351320000160;SATURNO PANELAS     ;PLAN CIDADE NOVA    ;MARACANAU      ;CE;61930360;34631918       ; 600,00 ; 600,00 ;30/09/2015
000001958;TV JANGADEIRO;00324601000150;SILCAR              ;PAPICU              ;FORTALEZA      ;CE;60190800;8540124000     ; 11.000,09 ; 11.000,09 ;01/08/2016
000005734;TV JANGADEIRO;03942387000193;SUPERZON - R PONTES ;CENTRO              ;FORTALEZA      ;CE;60035110;8532545200     ; 14.000,00 ; 14.000,00 ;28/11/2018
000005846;TV JANGADEIRO;03942387000193;SUPERZON - R PONTES ;CENTRO              ;FORTALEZA      ;CE;60035110;8532545200     ; 14.000,00 ; 14.000,00 ;28/12/2018
000005949;TV JANGADEIRO;03942387000193;SUPERZON - R PONTES ;CENTRO              ;FORTALEZA      ;CE;60035110;8532545200     ; 14.000,00 ; 14.000,00 ;28/01/2019
000043634;TV JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 17.364,16 ; 17.364,16 ;30/01/2015
000000617;TV JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 9.812,29 ; 9.812,29 ;31/08/2015
000002987;TV JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 2.368,61 ; 2.368,61 ;16/01/2017
000002988;TV JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 3.201,11 ; 3.201,11 ;16/01/2017
000003682;TV JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 3.132,90 ; 3.132,90 ;16/08/2017
000003801;TV JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 359,10 ; 359,10 ;16/08/2017
000003828;TV JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 2.328,00 ; 2.328,00 ;30/08/2017
000004406;TV JANGADEIRO;04206050008246;TIM CELULAR - PE    ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;68476000       ; 1.552,00 ; 1.552,00 ;29/01/2018
000002805;TV JANGADEIRO;04206050009056;TIM CELULAR - RJ    ;BARRA DA TIJUCA     ;RIO DE JANEIRO ;RJ;22640102;2134313777     ; 2.687,39 ; 2.687,39 ;30/11/2016
000044686;TV JANGADEIRO;04206050000180;TIM CELULAR - SP    ;VILA ANDRADE        ;SAO PAULO      ;SP;05724006;1168476000     ; 1.385,05 ; 1.385,05 ;18/08/2014
000007794;TV JANGADEIRO;02421421022000;TIM S/A             ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;81 999230180   ; 9.046,44 ; 9.046,44 ;30/03/2020
000007795;TV JANGADEIRO;02421421022000;TIM S/A             ;PIEDADE             ;JABOATAO DOS GU;PE;54410240;81 999230180   ; 9.046,44 ; 9.046,44 ;30/03/2020
